app_id,submit_time,service,num_jobs,sleep_time,model_name
264,1631039.0,705649.00655308,4,4.0,VideopredictionModel64
265,1631050.0,369807.5159329382,4,11.0,DeepspeechModel64
266,1631051.0,633439.4464620145,4,1.0,DeepspeechModel64
267,1631067.0,53255.19470837832,4,16.0,VggnetModel256
268,1631071.0,55462.83814250538,4,4.0,Resnet50Model128
269,1631077.0,26426.167813426877,4,6.0,ChatbotModel256
270,1631083.0,54300.49753770391,4,6.0,Resnet50Model128
271,1631085.0,886866.4181709233,4,2.0,Inception4Model256
272,1631550.0,40329.84630163305,4,465.0,GooglenetModel128
273,1631552.0,732786.3144412424,4,2.0,GooglenetModel128
274,1631555.0,38299.980459073544,4,3.0,Inception4Model256
275,1631555.0,753830.2465577968,4,0.0,GooglenetModel128
276,1631556.0,402222.74693456944,4,1.0,DeepspeechModel64
277,1631570.0,1011717.7599267334,4,14.0,Inception4Model256
278,1631586.0,7942.247665527981,4,16.0,TransformerModel256
279,1631600.0,33084.11424875145,4,14.0,TransformerModel256
280,1631618.0,765278.3126745445,4,18.0,TransformerModel256
281,1631620.0,325.75442357058705,4,2.0,Inception4Model256
282,1632600.0,556.4519891307666,8,980.0,VideopredictionModel64
283,1632626.0,874.0578190249356,8,26.0,Resnet50Model128
284,1632632.0,4406608.221340621,8,6.0,TransformerModel256
285,1632635.0,613.6217140414618,8,3.0,VideopredictionModel64
286,1632658.0,3838920.348548224,8,23.0,VideopredictionModel64
287,1632660.0,1034.59905109074,8,2.0,Resnet50Model128
288,1632705.0,769.3844336876424,8,45.0,DcganModel256
289,1632721.0,337.77853186286745,8,16.0,DcganModel256
290,1632724.0,20535666.725443654,8,3.0,GooglenetModel128
291,1632765.0,896.0513831362177,8,41.0,DcganModel256
292,1632770.0,4821.313467468629,8,5.0,VideopredictionModel64
293,1641711.0,5088361.719150094,8,8941.0,Inception4Model256
294,1641723.0,1816438.2329642873,8,12.0,DeepspeechModel64
295,1641726.0,1034.5990510907402,8,3.0,Resnet50Model128
296,1641745.0,6040114.125670459,8,19.0,Resnet50Model128
297,1641754.0,997.2817258473414,8,9.0,GooglenetModel128
298,1641757.0,5541311.869075878,8,3.0,GooglenetModel128
299,1646305.0,643347.5223983995,2,4548.0,TransformerModel256
